"","ctrl_A","ctrl_B","IL6_A","IL6_B","IL10_A","IL10_B","IL6IL10_A","IL6IL10_B","X1","X2","X3","X4"
"Gm11826",355.7994439,354.3515262,393.896192,316.2582802,413.1210714,350.1770762,378.3917023,348.7901446,0,0,0,0
"Otud6b",1014.576565,979.9721585,1071.043578,1048.645876,1091.228487,1114.283783,1052.743319,1094.03842,0,0,0,0
"Pip4p2",1011.586654,1044.035711,809.9213835,833.2989553,932.9727537,835.2508625,874.9687394,888.252235,0,0,0,0
"Tmem64",469.416073,506.502464,351.4085128,373.4760611,337.6735706,332.6220249,293.973606,306.9353273,0,0,0,0
"Decr1",507.2882827,465.4617505,435.4987111,397.4034968,422.3219861,436.1044327,366.4738534,394.1328634,0,0,0,0
"Nbn",424.5674036,407.4041558,470.9051104,479.5890367,474.7672001,451.8115838,512.4675023,455.7524556,0,0,0,0
"Osgin2",216.2702502,218.2164766,260.2370347,270.4840554,272.347076,270.7173703,252.2611349,287.1705524,0,0,0,0
"Ripk2",307.9608632,290.2879734,244.304155,279.846965,292.5890884,277.1850208,253.2542889,261.5926085,0,0,0,0
"A530072M11Rik",25.91256454,35.03475541,20.35867959,18.72581922,27.60274419,31.41430235,16.88361926,20.92740868,0,0,0,0
"Cpne3",2932.106341,2870.847958,3206.049455,3254.131251,2959.014177,3544.272465,3334.018227,3248.39888,0,0,0,0
"Rmdn1",546.1571295,503.4994849,353.1788328,368.2744447,356.0754001,395.4506296,341.6450015,338.3264403,0,0,0,0
"Wwp1",11977.58464,12677.57649,7358.33493,7870.045689,7854.820905,8816.33156,7359.27169,7546.656096,0,0,0,0
"Atp6v0d2",5132.681053,6085.036519,3753.963484,3841.91391,3329.811041,3705.039777,3795.834872,3526.268362,0,0,0,0
"Ggh",2261.369575,2045.028723,1969.48096,1949.565846,2157.614504,2022.526701,2097.541405,2099.716671,0,0,0,0
"Ccnc",459.449702,505.501471,505.4263497,554.4923136,540.0936947,604.2633453,547.2278949,577.8290063,0,0,0,0
"Tstd3",364.7691778,355.3525192,374.4226724,331.8631295,375.397321,309.5232732,365.4806993,369.7175533,0,0,0,0
"Usp45",1046.468953,1026.017837,886.9303019,935.2506377,849.2444296,1045.911478,836.2357305,975.4497711,0,0,0,0
"Pnisr",3027.783503,3074.049539,3104.256057,3259.332868,3306.808754,3565.523317,3193.983503,3287.92843,0,0,0,0
"Coq3",199.3274195,203.2015814,272.6292744,216.3872443,259.4657954,206.0408654,240.343286,229.0388616,0,0,0,0
"Fbxl4",364.7691778,371.3684074,445.2354709,360.9921816,430.6028094,422.2451816,351.5765423,375.5307224,0,0,0,0
"Mms22l",199.3274195,223.2214416,159.3287968,152.9275236,141.6940869,150.6038613,116.1990267,109.2875786,0,0,0,0
"Ndufaf4",225.2399841,232.2303787,374.4226724,304.814724,318.3516497,330.7741248,352.5696964,368.5549195,0,0,0,0
"Ufl1",805.2827749,843.8371089,909.0593015,986.226479,956.895132,1000.637925,993.1540743,953.3597286,0,0,0,0
"Manea",792.3264927,853.8470391,689.539626,711.5811304,654.1850373,716.9852537,635.6186075,623.1717251,0,0,0,0
"Map3k7",1697.272977,1655.642441,1660.560126,1696.767286,1683.767396,1771.212283,1723.122319,1753.251794,0,0,0,0
"Bach2",128.5661856,106.1052592,105.3340379,108.1936222,106.7306109,97.93870733,85.41125039,87.19753615,0,0,0,0
"Bach2os",31.89238713,41.04071348,30.09543939,30.16937541,30.36301861,14.78320111,18.86992741,12.78897197,0,0,0,0
"Casp8ap2",629.8746457,629.6246044,637.315187,735.5085661,679.9475986,727.1487045,686.2694653,685.9539511,0,0,0,0
"Mdn1",604.9587183,612.6077232,989.6088598,1224.460512,860.2855273,1059.770729,1036.852854,1256.807154,0,0,0,0
"Lyrm2",385.6985568,355.3525192,409.8290717,350.5889487,359.755766,348.3291761,358.5286208,354.6033137,0,0,0,0
"Rragd",562.1033231,687.6821991,313.3466336,418.2099626,357.915583,504.4767378,360.514929,375.5307224,0,0,0,0
"4933421O10Rik",104.6468953,108.1072453,126.5778774,139.4033209,162.8561907,146.908061,174.7951171,137.1907902,0,0,0,0
"Ube2j1",1868.694558,1850.836079,2340.362992,2535.267858,2354.51408,2486.349636,2514.666116,2455.482618,0,0,0,0
"Pnrc1",2668.994148,2803.781426,2165.986476,2173.235353,2506.329173,2469.718535,2367.679313,2017.16967,0,0,0,0
"Rngtt",740.5013636,716.7109964,1187.884696,1223.420189,1340.573276,1250.104444,1368.566314,1282.385098,0,0,0,0
"Akirin2",908.9330331,953.9463402,893.1264218,778.161821,994.6188824,913.7866184,954.4210654,840.5842485,0,0,0,0
"Orc3",1202.940977,1155.145936,1169.296336,1258.791181,1264.205684,1306.465398,1253.360442,1303.312507,0,0,0,0
"Rars2",343.8397987,384.3813165,492.14895,477.5083901,491.3288466,439.8002329,514.4538105,437.1503146,0,0,0,0
"Slc35a1",415.5976697,381.3783375,305.3801938,290.2501979,348.7146683,350.1770762,368.4601616,304.6100596,0,0,0,0
"Smim8",173.414855,158.1568959,154.0178369,159.1694634,180.3379287,150.6038613,120.171643,152.3050298,0,0,0,0
"Zfp292",1012.583291,1093.084369,1349.868973,1338.896074,1329.532179,1534.681065,1440.073408,1430.039593,0,0,0,0
"Mob3b",264.1088309,237.2353438,131.8888373,127.9597647,109.4908853,162.6152122,112.2264104,84.87226852,0,0,0,0
"C9orf72",1323.534066,1225.215446,1831.396003,1993.259424,2041.682979,2130.62886,2317.028455,2274.111743,0,0,0,0
"Aco1",2112.870647,2187.169731,1919.026841,1854.896426,1706.769683,1921.816144,1786.68418,1736.97492,0,0,0,0
"Ddx58",4509.782867,4227.193489,2190.770955,2288.711238,2951.653446,2466.022735,1787.677334,2389.212491,0,0,0,0
"Topors",1253.769469,1124.115152,1102.909338,1201.5734,1159.315256,1171.568688,1130.209337,1223.090774,0,0,0,0
"Smim27",71.75787103,70.06951082,65.50183867,73.86295359,72.68722637,45.27355339,54.62347408,47.66798643,0,0,0,0
"Ndufb6",486.3589037,486.4826037,557.6507886,525.3632615,530.89278,463.8229347,556.1662816,522.0225831,0,0,0,0
"Aptx",378.7220971,403.4001837,396.5516719,392.2018803,402.0799737,375.1237281,340.6518475,391.8075958,0,0,0,0
"Dnaja1",1067.398332,1002.994998,1119.727377,1132.912063,1068.2262,1069.93418,1120.277796,1220.765506,0,0,0,0
"Smu1",1639.468026,1560.548105,1729.602605,1732.138278,1737.132701,1702.839978,1862.163889,1863.702006,0,0,0,0
"B4galt1",2941.076075,2985.962154,2201.392875,2442.679085,2269.865664,2476.186185,2230.624051,2135.758319,0,0,0,0
"Bag1",2374.986204,2310.291871,2506.773069,2566.477557,2644.342894,2359.768477,2587.166363,2584.534972,0,0,0,0
"Chmp5",2389.93576,2273.25513,2105.795597,1891.307741,2071.125906,2041.929653,2082.644094,2064.837656,0,0,0,0
"Nfx1",1349.44663,1404.393196,1323.314173,1430.444524,1302.849526,1427.502857,1428.155559,1405.624283,0,0,0,0
"Aqp3",25.91256454,38.03773445,38.06187922,68.66133714,22.08219535,65.60045491,22.84254371,54.64378932,0,0,0,0
"Nol6",1150.119211,1301.290915,1517.164209,1431.484847,1288.128062,1391.468804,1435.107637,1388.184776,0,0,0,0
"Ube2r2",2508.535575,2516.496432,2381.080352,2331.364493,2366.475269,2354.224776,2365.693005,2318.291828,0,0,0,0
"Ubap2",1602.592453,1630.617616,1518.049369,1555.283319,1440.863247,1494.027262,1427.162405,1400.973748,0,0,0,0
"Dcaf12",2307.214881,2277.259102,2045.604718,1979.735221,1898.148709,1927.359844,1911.821593,1840.44933,0,0,0,0
"Ubap1",2536.441414,2416.39713,2355.410712,2331.364493,2224.781182,2253.514219,2344.836769,2391.537758,0,0,0,0
"Kif24",136.5392824,133.1320706,95.59727805,88.42747965,99.36987909,121.9614091,81.43863409,84.87226852,0,0,0,0
"Nudt2",217.2668873,201.1995954,215.9790356,189.3388388,218.9817706,205.1169154,218.4938963,195.322481,0,0,0,0
"Fam219aos",439.5169601,392.3892606,368.2265525,355.7905652,314.6712838,407.4619805,385.3437808,304.6100596,0,0,0,0
"Fam219a",1418.21459,1553.541154,1228.602055,1216.137926,1215.440836,1245.484693,1349.696387,1116.128463,0,0,0,0
"Enho",28.90247583,28.02780433,20.35867959,16.64517264,23.9223783,14.78320111,12.91100297,8.138436708,0,0,0,0
"Rpp25l",265.105468,300.2979035,272.6292744,256.9598526,304.5502776,270.7173703,295.9599141,275.5442142,0,0,0,0
"Dctn3",1055.438686,1035.026774,1171.951816,996.6297119,1057.185103,981.2349735,1117.298334,1087.062617,0,0,0,0
"Sigmar1",1528.841308,1496.484553,1261.352974,1409.638058,1209.000196,1246.408643,1281.168756,1366.094733,0,0,0,0
"Galt",459.449702,488.4845898,401.8626318,404.6857598,404.8402481,373.275828,379.3848564,460.4029909,0,0,0,0
"Il11ra1",512.2714682,555.5511215,441.694831,494.1535628,380.9178698,425.0170318,439.9672549,462.7282585,0,0,0,0
"Ccl27a",29.89911293,25.02482529,15.04771969,14.56452606,13.8013721,18.47900138,8.938386668,11.62633815,0,0,0,0
"Gm13305",42.8553952,46.04567854,37.17671924,37.45163844,27.60274419,24.94665187,46.67824149,43.01745117,0,0,0,0
"Il11ra2",82.72087911,85.084406,59.30571879,55.13713437,49.68493954,56.36095422,50.65085779,65.10749366,0,0,0,0
"Dnajb5",369.7523632,341.338617,483.2973502,470.2261271,472.0069257,470.2905852,509.4880401,499.9325406,0,0,0,0
"Vcp",3168.309334,3223.197498,3604.371447,3478.841082,3590.196928,3531.337164,3621.039755,3548.358405,0,0,0,0
"Fancg",489.348815,506.502464,337.2459531,332.9034528,322.0320156,358.4926268,284.0420652,336.0011726,0,0,0,0
"Pigo",301.9810406,288.2859874,301.8395539,263.2017924,269.5868016,291.9682219,293.973606,276.7068481,0,0,0,0
"Stoml2",569.0797828,615.6107022,709.0131456,662.6859358,642.2238482,653.2326989,760.7560209,749.8988109,0,0,0,0
"Fam214b",1805.906421,1924.909562,2089.862717,2065.041731,2226.621365,2236.883118,2226.651435,2424.091505,0,0,0,0
"Unc13b",43.8520323,43.04269951,24.7844795,34.33066857,35.88356745,30.49035228,33.76723853,23.25267631,0,0,0,0
"Rusc2",1831.818986,1910.895659,2078.355638,2274.146712,1992.918131,2289.548271,2155.144341,2304.340222,0,0,0,0
"Tesk1",2695.903349,2629.608642,3398.129171,3162.582802,3161.434301,3127.570984,3702.478389,3246.073613,0,0,0,0
"Cd72",9326.52996,6318.26789,13901.43752,16703.43074,16503.68075,15656.33392,15211.1478,22627.17932,0,0,0,0
"Ccdc107",376.7288229,307.3048546,416.9103515,462.9438641,463.7261024,354.7968266,371.4396238,481.3303996,0,0,0,0
"Arhgef39",171.4215808,113.1122103,146.936557,112.3549153,126.9726233,104.4063578,120.171643,115.1007477,0,0,0,0
"Gm12454",18.93610486,32.03177638,52.22443894,20.8064658,29.44292714,38.80590291,24.82885186,17.43950723,0,0,0,0
"Car9",153.482113,160.1588819,184.9984362,155.0081702,151.8150931,170.9307628,160.89096,177.8829738,0,0,0,0
"Tln1",26457.72503,27314.09631,33222.7096,34402.45088,29627.86552,31135.26943,31822.64285,35692.85813,0,0,0,0
"Creb3",1145.136025,1129.120117,1549.029968,1360.742863,1371.856386,1389.620904,1600.964368,1586.995158,0,0,0,0
"Gba2",754.454283,706.7010663,654.1332267,661.6456125,697.4293366,701.2781025,652.5022268,695.2550216,0,0,0,0
"Rgp1",930.8590493,938.9314451,1037.407499,1152.678205,1074.666841,1135.534635,1075.585862,991.7266445,0,0,0,0
"Hint2",245.172726,259.2571901,217.7493556,177.8952826,248.4246977,227.291717,218.4938963,192.9972134,0,0,0,0
"Tmem8b",58.80158876,77.07646191,63.7315187,43.69357818,36.80365892,71.14415533,54.62347408,49.99325406,0,0,0,0
"Glipr2",127.5695485,112.1112173,129.2333574,115.4758852,138.9338124,91.47105685,126.1305674,125.5644521,0,0,0,0
"Clta",8947.807863,8681.612391,9854.486079,9240.151462,9670.161382,9107.375832,10300.99406,10224.20177,0,0,0,0
"Gne",459.449702,453.4498343,476.2160703,465.0245106,398.3996078,461.0510845,426.0630979,462.7282585,0,0,0,0
"Rnf38",1822.849252,1763.749687,2155.364556,2168.033736,2054.564259,2201.773015,2309.083223,2256.672236,0,0,0,0
"Melk",158.4652985,120.1191614,176.1468364,102.9920057,144.4543613,121.0374591,144.0073408,162.7687342,0,0,0,0
"Zcchc7",345.8330729,354.3515262,454.0870708,466.0648339,478.447566,498.0090873,531.3374297,511.5588788,0,0,0,0
"Grhpr",70.76123394,69.06851781,92.05663813,71.78230701,79.12786668,85.00340637,109.2469482,88.36016997,0,0,0,0
"Zbtb5",561.106686,584.5799189,490.37863,484.7906532,584.2580854,569.1532426,574.0430549,528.998386,0,0,0,0
"Polr1e",85.7107904,61.06057372,107.9895178,82.18553991,88.32878141,107.178208,84.41809631,115.1007477,0,0,0,0
"Fbxo10",216.2702502,221.2194556,165.5249166,149.8065538,173.8972884,156.1475617,126.1305674,108.1249448,0,0,0,0
"Tomm5",419.5842181,397.3942257,470.9051104,423.411579,414.0411629,358.4926268,470.7550312,496.4446392,0,0,0,0
"Trmt10b",183.381226,137.1360426,136.3146372,133.1613811,136.173538,113.6458585,137.0552622,131.3776211,0,0,0,0
"Exosc3",343.8397987,289.2869804,404.5181118,333.9437761,391.9589675,350.1770762,429.0425601,396.4581311,0,0,0,0
"Dcaf10",632.864557,596.591835,717.8647454,682.4520783,656.0252203,713.2894534,708.118855,690.6044863,0,0,0,0
"Slc25a51",2744.738567,2918.895622,4036.329518,3970.913998,4156.973275,4315.770773,4260.630979,4041.315142,0,0,0,0
"Shb",187.3677744,187.1856932,329.2795133,316.2582802,256.705521,279.0329209,385.3437808,344.1396094,0,0,0,0
"Aldh1b1",329.8868793,339.336631,606.3345877,579.4600726,617.3813784,576.5448432,582.9814416,590.6179782,0,0,0,0
"Stra6l",207.3005163,216.2144905,133.6591573,155.0081702,184.0182946,149.6799112,115.2058726,152.3050298,0,0,0,0
"Ccdc180",20.92937905,22.02184626,17.70319964,21.84678909,21.16210388,18.47900138,13.90415704,13.95160578,0,0,0,0
"Tdrd7",1920.519687,1981.966163,1595.943448,1632.267242,1708.609865,1557.779817,1637.711068,1757.902329,0,0,0,0
"Tmod1",96.67379848,112.1112173,63.7315187,70.74198372,87.40868994,66.52440498,67.53447705,68.59539511,0,0,0,0
"Tstd2",780.3668475,769.7636261,695.7357458,732.3875962,731.4727211,746.5516559,743.8724016,672.0023453,0,0,0,0
"Ncbp1",956.7716138,937.930452,1057.766178,1080.895898,1050.744462,1120.751434,1121.27095,1171.934886,0,0,0,0
"Xpa",313.9406858,314.3118057,239.8783551,225.7501539,272.347076,242.9988682,233.3912075,211.5993544,0,0,0,0
"Trmo",121.5897259,132.1310776,140.7404371,119.6371784,126.0525318,127.5051095,126.1305674,149.9797622,0,0,0,0
"Anp32b",1938.459155,1879.864876,2361.606832,2258.541863,2259.744658,2078.887656,2466.99472,2222.955855,0,0,0,0
"Nans",636.8511054,722.7169545,671.8364263,693.8956345,593.4590001,655.0805991,718.0503957,661.538641,0,0,0,0
"Trim14",1585.649622,1581.568959,1287.022614,1274.39603,1508.029924,1336.95575,1276.202985,1199.838097,0,0,0,0
"Coro2a",3799.180616,3717.688046,5531.364727,5806.044282,5997.156221,5829.200987,6333.343532,6851.401074,0,0,0,0
"Tbc1d2",400.6481133,404.4011768,225.7157954,210.1453046,253.9452466,241.1509681,259.2132134,212.7619882,0,0,0,0
"Gabbr2",31.89238713,32.03177638,23.89931951,32.25002199,14.72146357,33.26220249,23.83569778,16.27687342,0,0,0,0
"Anks6",78.73433072,116.1151894,92.05663813,95.70974268,67.16667753,110.8740083,68.52763112,88.36016997,0,0,0,0
"Galnt12",312.9440487,282.2800293,255.8112348,230.9517704,276.0274419,257.7820693,181.7471956,223.2256926,0,0,0,0
"Col15a1",68.76795974,71.07050384,25.66963948,31.2096987,11.96118915,33.26220249,15.89046519,33.71638065,0,0,0,0
"Tgfbr1",4737.016125,4957.918387,2901.554421,2976.364933,3213.879515,3395.516504,2557.371741,2597.323944,0,0,0,0
"Alg2",795.316404,822.8162557,955.0876206,946.6941939,958.7353149,931.3416697,1002.092461,880.1137983,0,0,0,0
"Sec61b",569.0797828,583.5789259,661.2145065,585.7020123,666.1462265,616.2746962,645.5501483,631.3101618,0,0,0,0
"Nr4a3",42.8553952,37.03674144,34.5212393,34.33066857,27.60274419,37.88195284,36.74670075,24.41531012,0,0,0,0
"Stx17",1434.160784,1407.396175,1133.889937,1094.420101,1105.949951,1168.796838,995.1403824,1059.159406,0,0,0,0
"Erp44",1899.590308,1717.704008,2069.504038,2076.485287,2198.098529,2137.09651,2372.645083,2478.735294,0,0,0,0
"Invs",445.4967827,458.4547994,348.7530329,413.0083461,393.7991505,374.199778,396.2684756,383.6691591,0,0,0,0
"Gm19579",246.1693631,252.250239,283.2511942,276.7259952,288.9087225,214.3564161,266.1652919,242.9904674,0,0,0,0
"Tex10",584.0293393,581.5769398,607.2197476,691.8149879,595.2991831,643.9931982,649.5227646,769.6635858,0,0,0,0
"Msantd3",10.96300807,17.0168812,15.04771969,20.8064658,19.32192093,15.70715118,12.91100297,20.92740868,0,0,0,0
"Mrpl50",493.3353634,488.4845898,594.8275079,591.943952,560.3357071,566.3813924,651.5090727,545.2752594,0,0,0,0
"Zfp189",141.5224679,122.1211474,105.3340379,106.1129756,108.5707938,132.1248599,96.3359452,94.17333905,0,0,0,0
"Rnf20",1489.972461,1457.445825,1507.427449,1660.355971,1617.52081,1698.220227,1652.60838,1738.137554,0,0,0,0
"Smc2",770.4004765,779.7735562,710.7834655,617.9520343,684.548056,701.2781025,579.0088253,605.7322178,0,0,0,0
"Nipsnap3b",926.8725009,924.9175429,1011.737859,927.9683747,1018.541261,894.383667,1027.914467,977.7750387,0,0,0,0
"Abca1",25178.043,27859.6375,24705.70026,25523.2916,26252.97,30159.57816,25638.27243,24199.06023,0,0,0,0
"AI427809",55.81167747,59.0585877,36.29155926,26.00808225,27.60274419,37.88195284,16.88361926,27.90321157,0,0,0,0
"Slc44a1",1584.652985,1637.624567,1448.121731,1598.976897,1320.331264,1568.867217,1522.505196,1580.019355,0,0,0,0
"Fsd1l",106.6401695,82.08142697,62.84635872,81.14521662,67.16667753,91.47105685,69.5207852,58.13169077,0,0,0,0
"Fktn",155.4753872,174.1727841,138.0849572,193.5001319,150.8950016,168.1589126,155.9251897,180.2082414,0,0,0,0
"Tmem38b",1173.041864,983.9761306,786.022064,923.8070816,843.7238808,1044.063578,811.4068787,1017.304588,0,0,0,0
"Zfp462",24.91592744,17.0168812,45.14315908,57.21778095,39.56393334,51.74120387,54.62347408,75.571198,0,0,0,0
"Rad23b",2981.938196,2940.917469,3716.786764,3815.905828,3670.244886,3545.196415,3996.451995,3857.618999,0,0,0,0
"Klf4",192.3509599,181.1797351,198.275836,213.2662745,184.0182946,224.5198668,181.7471956,238.3399322,0,0,0,0
"Elp1",1020.556388,1016.007907,977.2166201,985.1861557,926.5321134,956.2883216,997.1266906,912.6675451,0,0,0,0
"Abitram",263.1121938,271.2691062,296.528594,298.5727842,273.2671675,279.0329209,276.0968326,269.7310452,0,0,0,0
"Ctnnal1",17.93946776,18.01787421,15.04771969,17.68549593,7.360731784,16.63110125,12.91100297,17.43950723,0,0,0,0
"Tmem245",483.3689924,473.4696946,381.5039522,446.2986914,370.7968636,455.5073841,334.692923,376.6933562,0,0,0,0
"Epb41l4b",15.94619356,27.02681132,9.736759802,28.08872883,11.96118915,40.65380304,20.85623556,19.76477486,0,0,0,0
"Ptpn3",31.89238713,38.03773445,20.35867959,30.16937541,23.9223783,42.50170318,18.86992741,44.18008499,0,0,0,0
"Gm12538",23.91929034,18.01787421,30.09543939,26.00808225,31.28311008,32.33825242,27.80831408,29.06584538,0,0,0,0
"Txn1",3690.547173,3671.642367,4433.76635,3638.010545,4002.397908,3616.340571,4448.337099,4326.160427,0,0,0,0
"Lpar1",115.6099033,120.1191614,199.1609959,139.4033209,210.7009473,144.1362108,254.247443,131.3776211,0,0,0,0
"Ecpas",2540.427962,2577.557005,2762.584304,3134.494073,2774.995883,3012.077226,2983.434839,2987.968906,0,0,0,0
"Ptgr1",879.0339202,827.8212207,776.2853042,751.1134154,747.1142761,717.9092038,758.7697127,715.0197965,0,0,0,0
"Dnajc25",167.4350324,176.1747701,202.7016359,240.31468,245.6644233,259.6299694,267.158446,227.8762278,0,0,0,0
"Gng10",897.970025,894.8877525,1005.54174,880.1135034,887.8882715,905.4710678,860.0714283,958.0102639,0,0,0,0
"Ugcg",695.6526942,726.7209266,905.5186616,838.5005718,858.4453444,940.5811704,939.5237543,854.5358543,0,0,0,0
"Susd1",533.2008473,566.5620447,443.465151,426.5325489,485.8082978,408.3859306,453.8714119,389.4823282,0,0,0,0
"Ptbp3",7748.853435,8236.170501,7270.704092,7567.311612,7249.400716,7619.816221,7668.142607,7357.146784,0,0,0,0
"Hsdl2",627.8813716,683.678227,620.4971474,627.3149439,593.4590001,507.248588,611.7829097,554.5763299,0,0,0,0
"E130308A19Rik",65.77804845,72.07149685,61.96119874,105.0726523,74.52740932,83.15550623,73.4934015,74.40856419,0,0,0,0
"Inip",903.9498476,911.9046337,1105.564817,1120.428183,1052.584645,1047.759378,1215.620587,1162.633815,0,0,0,0
"Snx30",1834.808897,1993.978079,1834.051483,2068.162701,1737.132701,1990.188449,1904.869514,2119.481445,0,0,0,0
"Slc31a2",2510.528849,2366.34748,2139.431676,2154.509534,1965.315386,2005.8956,2165.075882,2203.19108,0,0,0,0
"Fkbp15",6037.627538,6405.354282,5058.689297,5079.898625,4913.288466,5010.581225,4891.283816,4826.092968,0,0,0,0
"Slc31a1",3618.789302,3504.476534,4077.932037,4083.268913,3852.422998,4151.307661,4598.303364,4218.035482,0,0,0,0
"Cdc26",380.7153713,410.4071348,414.2548716,436.9357818,403.0000652,400.07038,439.9672549,445.2887513,0,0,0,0
"Prpf4",630.8712828,614.6097092,647.0519468,613.7907411,621.0617443,631.0578973,583.9745957,620.8464574,0,0,0,0
"Hdhd3",17.93946776,11.01092313,17.70319964,16.64517264,15.64155504,12.0113509,15.89046519,13.95160578,0,0,0,0
